pid,cup_year,cid,jersey,played,started,captain,goals,goal_avg,yellow,red
5962,2006,13,1,4,4,0,0,0.0,0,0
5963,1962,20,3,6,6,0,0,0.0,0,0
5964,2002,40,21,0,0,0,0,0.0,0,0
5965,1966,5,2,3,3,0,1,0.33,0,0
5966,1990,5,5,4,4,0,0,0.0,0,0
5967,2006,67,5,3,3,0,0,0.0,1,0
5968,1998,25,19,5,2,0,1,0.2,0,0
5968,2002,25,11,3,3,0,0,0.0,1,0
5969,1974,10,11,6,6,0,2,0.33,0,0
5970,1990,24,19,0,0,0,0,0.0,0,0
5971,1958,16,11,3,3,0,1,0.33,0,0
5971,1962,16,7,3,3,0,0,0.0,0,0
5972,1970,9,13,1,0,0,0,0.0,0,0
5973,1994,68,3,3,3,0,0,0.0,0,0
5974,1958,4,21,0,0,0,0,0.0,0,0
5974,1962,4,10,2,2,0,1,0.5,0,0
5975,2010,43,21,0,0,0,0,0.0,0,0
5976,2002,56,2,0,0,0,0,0.0,0,0
5977,2002,23,22,5,5,0,0,0.0,0,0
5978,1974,75,20,3,3,0,2,0.67,0,0
5979,1982,6,17,4,4,0,0,0.0,0,0
5979,1986,6,3,5,5,0,0,0.0,0,0
5980,1998,28,4,2,2,0,0,0.0,2,0
5981,2002,22,9,4,4,0,1,0.25,1,0
5981,2006,22,9,3,3,0,0,0.0,0,0
5981,2010,22,9,5,3,0,0,0.0,1,0
5982,1954,5,2,5,5,0,0,0.0,0,0
5982,1962,5,19,2,2,0,0,0.0,0,0
5983,1982,4,17,2,0,0,0,0.0,0,0
5984,2010,22,11,2,1,0,0,0.0,1,0
5985,1958,12,10,0,0,0,0,0.0,0,0
5986,1978,5,10,2,2,0,0,0.0,0,0
5986,1982,5,19,2,2,0,0,0.0,0,0
5987,1986,9,11,4,4,0,0,0.0,1,0
5988,1974,4,21,0,0,0,0,0.0,0,0
5989,2006,52,11,1,0,0,0,0.0,0,0
5990,2002,35,14,2,1,0,0,0.0,0,0
5990,2006,35,14,3,3,0,0,0.0,1,0
5991,1970,9,12,0,0,0,0,0.0,0,0
5991,1974,9,12,0,0,0,0,0.0,0,0
5992,2010,55,10,1,0,0,0,0.0,0,0
5993,1978,19,2,6,6,6,0,0.0,1,0
5994,1998,22,11,4,4,0,0,0.0,0,0
5994,2002,22,3,0,0,0,0,0.0,0,0
5995,1986,9,16,3,1,0,0,0.0,1,0
5996,1994,49,7,1,1,1,0,0.0,0,0
5997,2002,27,15,3,2,0,0,0.0,0,0
5998,2006,40,19,0,0,0,0,0.0,0,0
5998,2014,40,19,0,0,0,0,0.0,0,0
5999,1930,37,,0,0,0,0,0.0,0,0
6000,1966,4,17,0,0,0,0,0.0,0,0
6001,1938,16,,0,0,0,0,0.0,0,0
6002,1934,16,,1,1,0,1,1.0,0,0
6002,1938,16,,4,4,4,5,1.25,0,0
6003,1958,16,4,4,4,0,0,0.0,0,0
6003,1962,16,4,4,4,1,0,0.0,0,0
6004,2006,36,2,0,0,0,0,0.0,0,0
6004,2010,36,2,5,5,0,0,0.0,1,0
6005,2002,47,3,1,1,0,0,0.0,0,0
6006,1978,37,1,0,0,0,0,0.0,0,0
6007,1938,16,,4,4,0,1,0.25,0,0
6008,2002,34,11,6,6,0,2,0.33,2,0
6009,1962,9,9,3,3,0,2,0.67,0,0
6009,1966,9,9,2,2,0,0,0.0,0,0
6010,1970,24,2,3,3,0,0,0.0,0,0
6011,1982,5,9,4,4,0,0,0.0,0,0
6012,1982,5,15,4,2,0,1,0.25,0,0
6013,1998,12,14,1,0,0,0,0.0,0,0
6014,1990,12,19,3,1,0,0,0.0,0,0
6014,1998,12,8,2,0,0,0,0.0,0,0
6015,2006,4,7,3,3,0,1,0.33,1,0
6016,1958,2,21,0,0,0,0,0.0,0,0
6016,1962,2,21,0,0,0,0,0.0,0,0
6017,2006,4,13,1,1,0,0,0.0,0,0
6018,1930,9,,3,3,0,1,0.33,0,0
6019,2010,8,18,0,0,0,0,0.0,0,0
6020,1978,19,18,3,3,0,1,0.33,0,0
6020,1982,19,7,5,5,0,2,0.4,1,0
6021,1974,30,22,0,0,0,0,0.0,0,0
6022,1954,2,20,5,5,0,4,0.8,0,0
6022,1958,2,11,6,6,6,3,0.5,0,0
6022,1962,2,11,4,4,4,0,0.0,0,0
6023,1974,46,4,3,3,0,0,0.0,0,0
6024,1934,19,,2,2,0,1,0.5,0,0
6025,2014,21,22,2,2,0,0,0.0,0,0
6026,2014,11,3,0,0,0,0,0.0,0,0
6027,1958,18,18,0,0,0,0,0.0,0,0
6027,1962,18,8,6,6,0,3,0.5,0,0
6028,1986,22,4,3,3,0,0,0.0,2,0
6029,1950,9,,4,4,0,3,0.75,0,0
6029,1954,9,10,5,5,0,2,0.4,0,0
6030,1934,3,,4,4,0,4,1.0,0,0
6031,2014,27,13,0,0,0,0,0.0,0,0
6032,1990,3,19,7,5,0,6,0.86,0,0
6033,1966,21,17,1,1,0,0,0.0,0,0
6034,1998,25,2,4,3,0,0,0.0,1,0
6035,1954,19,8,2,2,0,0,0.0,0,0
6035,1958,19,13,1,1,0,0,0.0,0,0
6036,1934,19,,0,0,0,0,0.0,0,0
6037,1938,2,,1,1,0,0,0.0,0,0
6038,1998,25,1,5,5,0,0,0.0,1,0
6039,1958,2,10,2,2,0,0,0.0,0,0
6040,1954,19,1,4,4,1,0,0.0,0,0
6040,1958,19,12,1,1,0,0,0.0,0,0
6041,1962,18,13,0,0,0,0,0.0,0,0
6042,1930,20,,2,2,2,0,0.0,0,0
6043,2002,2,19,7,7,0,1,0.14,1,0
6043,2006,2,19,7,7,1,0,0.0,0,0
6044,2014,7,22,1,1,0,0,0.0,0,0
6045,1962,21,7,3,3,0,1,0.33,0,0
6045,1966,21,18,1,1,1,0,0.0,0,0
6046,1958,2,17,2,2,0,0,0.0,0,0
6046,1962,2,3,4,4,0,0,0.0,0,0
6046,1966,2,3,6,6,0,0,0.0,0,0
6046,1970,2,3,5,5,0,1,0.2,0,0
6047,1974,48,6,2,2,0,0,0.0,0,0
6048,1934,8,,0,0,0,0,0.0,0,0
6049,1978,8,3,1,0,0,0,0.0,0,0
6050,1990,19,5,2,2,0,0,0.0,0,0
6050,1998,19,3,3,3,0,0,0.0,2,0
6051,1998,6,16,4,4,0,1,0.25,1,0
6051,2002,6,8,5,5,0,0,0.0,1,0
6052,1998,19,2,1,0,0,0,0.0,0,0
6053,1974,8,18,0,0,0,0,0.0,0,0
6053,1978,8,1,3,3,0,0,0.0,0,0
6054,1954,18,22,0,0,0,0,0.0,0,0
6054,1958,18,22,0,0,0,0,0.0,0,0
6054,1962,18,1,6,6,0,0,0.0,0,0
6055,1954,7,20,0,0,0,0,0.0,0,0
6056,1962,2,4,4,4,0,0,0.0,0,0
6056,1966,2,5,6,6,0,0,0.0,0,0
6056,1970,2,5,3,2,0,0,0.0,0,0
6057,1970,64,7,3,3,0,0,0.0,0,0
6058,1982,2,1,7,7,0,0,0.0,0,0
6058,1986,2,1,7,7,3,0,0.0,0,0
6059,2014,2,9,6,0,0,3,0.5,0,0
6060,1966,7,22,0,0,0,0,0.0,0,0
6061,1970,64,12,3,3,0,0,0.0,0,0
6062,1934,2,,1,1,0,0,0.0,0,0
6063,1990,10,8,3,3,0,0,0.0,1,0
6063,1994,10,6,6,6,0,0,0.0,1,1
6064,1974,2,4,7,7,0,0,0.0,0,0
6064,1978,2,12,0,0,0,0,0.0,0,0
6065,2006,46,1,3,3,0,0,0.0,0,0
6065,2010,46,1,3,3,0,0,0.0,0,0
6066,2010,21,20,0,0,0,0,0.0,0,0
6067,2006,2,7,7,6,0,2,0.29,1,0
6067,2010,2,7,7,7,1,0,0.0,1,0
6067,2014,2,7,6,5,0,0,0.0,2,0
6068,1986,14,8,7,7,0,2,0.29,0,0
6068,1990,14,10,4,4,0,1,0.25,0,0
6068,1994,14,10,4,4,1,0,0.0,1,0
6068,1998,14,14,2,2,1,0,0.0,0,0
6069,1978,3,8,7,7,0,0,0.0,0,0
6069,1982,3,7,7,7,0,0,0.0,1,0
6069,1986,3,6,4,4,4,0,0.0,1,0
6070,1930,4,,1,1,0,1,1.0,0,0
6071,1994,4,22,0,0,0,0,0.0,0,0
6072,2006,67,20,0,0,0,0,0.0,0,0
6073,1958,30,15,0,0,0,0,0.0,0,0
6074,1958,39,14,2,2,0,0,0.0,0,0
6075,1950,6,,0,0,0,0,0.0,0,0
6076,2010,9,19,2,0,0,0,0.0,0,0
6077,1998,6,1,4,4,0,0,0.0,1,0
6077,2002,6,1,5,5,0,0,0.0,0,0
6078,1934,21,,2,2,0,0,0.0,0,0
6079,1998,8,10,4,3,0,0,0.0,1,0
6080,1958,2,12,5,5,0,2,0.4,0,0
6080,1962,2,9,4,4,0,2,0.5,0,0
6080,1966,2,9,6,6,6,2,0.33,0,0
6080,1970,2,9,6,6,6,3,0.5,0,0
6081,2014,21,9,4,1,0,1,0.25,0,0
6082,1962,5,20,1,1,1,0,0.0,0,0
6083,1954,3,17,1,1,0,0,0.0,0,0
6084,1986,71,9,3,0,0,0,0.0,0,0
6085,1958,22,14,0,0,0,0,0.0,0,0
6086,1974,48,19,1,1,0,0,0.0,0,0
6087,1990,29,22,0,0,0,0,0.0,0,0
6088,2010,49,2,1,1,0,0,0.0,0,0
6089,1958,12,15,3,3,0,0,0.0,0,0
6089,1962,12,8,6,6,0,0,0.0,0,0
6090,1930,12,,2,2,0,1,0.5,0,0
6091,1970,10,2,2,2,0,0,0.0,0,0
6092,2010,56,16,0,0,0,0,0.0,0,0
6093,1958,10,10,1,1,0,0,0.0,0,0
6094,1982,3,21,0,0,0,0,0.0,0,0
6095,1994,24,13,4,3,0,0,0.0,2,0
6095,1998,24,20,0,0,0,0,0.0,0,0
6096,2002,11,17,0,0,0,0,0.0,0,0
6097,1982,18,1,1,1,0,0,0.0,0,0
6098,2014,11,5,0,0,0,0,0.0,0,0
6099,1970,14,7,3,3,0,0,0.0,0,0
6100,2002,11,6,2,2,0,0,0.0,1,0
6101,2006,70,18,3,2,0,0,0.0,0,0
6102,2006,21,4,3,3,0,1,0.33,1,0
6102,2010,21,4,1,1,0,0,0.0,0,0
6102,2014,21,4,1,0,0,0,0.0,0,0
6103,1938,18,,1,1,0,0,0.0,0,0
6104,1958,19,11,3,3,0,0,0.0,0,0
6105,2002,11,18,1,0,0,0,0.0,1,0
6106,1986,5,7,4,0,0,1,0.25,0,0
6107,1990,4,17,2,2,0,0,0.0,1,0
6107,1994,4,4,3,3,0,0,0.0,0,0
6107,1998,4,6,3,3,0,0,0.0,1,0
6108,1950,3,,1,1,0,0,0.0,0,0
6109,1998,26,22,0,0,0,0,0.0,0,0
6110,1994,26,11,3,1,0,1,0.33,0,0
6110,1998,26,11,3,2,0,0,0.0,0,0
6111,2002,26,9,7,6,0,1,0.14,1,0
6111,2006,26,11,2,0,0,0,0.0,0,0
6112,1934,24,,1,1,0,0,0.0,0,0
6113,1950,13,,2,2,0,0,0.0,0,0
6113,1954,13,17,0,0,0,0,0.0,0,0
6114,1958,13,15,1,1,0,0,0.0,0,0
6114,1962,13,3,3,3,0,0,0.0,0,0
6115,2006,29,20,2,2,0,0,0.0,0,0
6116,1998,54,19,0,0,0,0,0.0,0,0
6117,1938,3,,4,4,0,0,0.0,0,0
6118,1962,11,20,0,0,0,0,0.0,0,0
6118,1966,11,2,2,2,0,0,0.0,0,0
6118,1970,11,15,2,2,0,0,0.0,0,0
6119,1986,3,21,0,0,0,0,0.0,0,0
6119,1990,3,20,3,0,0,1,0.33,0,0
6120,1994,5,12,5,5,0,0,0.0,0,0
6120,1998,5,12,3,3,0,0,0.0,1,0
6121,1982,1,9,5,5,0,2,0.4,0,0
6122,2002,5,18,1,0,0,0,0.0,0,0
6123,2002,17,11,3,3,0,0,0.0,0,0
6124,2006,5,15,3,3,0,0,0.0,0,0
6124,2010,5,15,7,7,0,0,0.0,1,0
6124,2014,5,15,3,3,1,0,0.0,1,0
6125,1998,27,3,0,0,0,0,0.0,0,0
6125,2002,27,2,0,0,0,0,0.0,0,0
6125,2006,27,20,0,0,0,0,0.0,0,0
6126,1970,77,16,2,0,0,0,0.0,0,0
6127,1994,28,17,0,0,0,0,0.0,0,0
6127,1998,28,6,3,3,0,0,0.0,1,0
6128,1962,28,10,2,2,0,0,0.0,0,0
6129,1990,4,18,5,5,0,0,0.0,3,0
6130,1986,13,17,5,5,0,1,0.2,1,0
6131,1958,13,11,3,3,0,0,0.0,0,0
6132,1934,19,,4,4,0,1,0.25,0,0
6133,2010,55,9,3,2,0,0,0.0,1,0
6134,1982,12,16,2,0,0,0,0.0,0,0
6135,1958,6,22,0,0,0,0,0.0,0,0
6136,1998,60,12,0,0,0,0,0.0,0,0
6137,1938,14,,1,1,0,0,0.0,0,0
6138,1934,24,,0,0,0,0,0.0,0,0
6138,1938,24,,0,0,0,0,0.0,0,0
6139,1994,21,10,4,4,0,0,0.0,0,0
6140,2006,10,23,1,1,0,0,0.0,0,0
6141,1998,54,16,0,0,0,0,0.0,0,0
6142,1986,69,4,3,3,0,0,0.0,1,0
6143,1986,69,5,2,2,0,0,0.0,2,0
6144,1966,33,2,2,2,0,0,0.0,0,0
6144,1970,33,2,3,2,1,0,0.0,0,0
6145,1990,11,18,2,2,0,0,0.0,0,0
6146,2002,74,6,2,0,0,0,0.0,0,1
6147,2010,21,23,1,0,0,0,0.0,0,0
6147,2014,21,23,4,4,0,3,0.75,0,0
6148,1934,65,,1,1,0,0,0.0,0,0
6149,1986,30,18,1,1,0,0,0.0,0,0
6150,2014,11,17,3,3,0,0,0.0,1,0
6151,2014,6,23,1,1,0,0,0.0,0,0
6152,1990,65,17,0,0,0,0,0.0,0,0
6153,1998,6,9,4,4,4,2,0.5,1,0
6154,1990,38,11,5,5,0,1,0.2,0,0
6155,2006,51,8,5,4,0,0,0.0,1,0
6156,1982,11,7,5,5,0,1,0.2,0,0
6157,1990,38,16,1,0,0,0,0.0,0,0
6157,1994,38,10,4,4,0,0,0.0,0,0
6158,1998,6,10,2,2,0,0,0.0,0,0
6158,2002,6,17,4,0,0,0,0.0,0,0
6159,1962,11,8,0,0,0,0,0.0,0,0
6159,1966,11,6,5,5,5,0,0.0,0,0
6159,1970,11,9,4,4,4,0,0.0,0,0
6160,2006,51,7,5,5,5,2,0.4,0,0
6161,2006,36,7,4,3,0,0,0.0,1,0
6162,1982,6,22,5,5,0,0,0.0,0,0
6162,1986,6,1,5,5,3,0,0.0,0,0
6162,1990,6,1,7,7,2,0,0.0,0,0
6163,1994,26,7,3,3,0,0,0.0,1,0
6164,1966,58,3,4,4,0,0,0.0,0,0
6165,2010,32,6,3,3,0,0,0.0,0,0
6166,1970,64,14,2,1,0,0,0.0,0,0
6167,1970,11,1,0,0,0,0,0.0,0,0
6168,1978,54,19,0,0,0,0,0.0,0,0
6169,2006,54,23,1,0,0,0,0.0,0,0
6169,2014,54,7,3,2,0,0,0.0,1,0
6170,2002,32,1,2,2,0,0,0.0,0,0
6171,1990,65,1,3,3,0,0,0.0,1,0
6172,2006,51,1,5,5,0,0,0.0,0,0
6173,1970,64,19,1,0,0,0,0.0,0,0
6174,2006,51,23,0,0,0,0,0.0,0,0
6175,2014,41,1,0,0,0,0,0.0,0,0
6176,1994,32,12,3,3,0,1,0.33,0,0
6177,2002,43,6,3,3,0,0,0.0,0,0
6177,2010,43,6,1,1,0,0,0.0,0,0
6178,2002,15,23,1,0,0,0,0.0,0,0
6179,1966,11,14,2,2,0,0,0.0,0,0
6180,1950,21,,0,0,0,0,0.0,0,0
6181,1966,2,18,0,0,0,0,0.0,0,0
6181,1970,2,18,0,0,0,0,0.0,0,0
6182,1998,20,10,4,2,0,1,0.25,0,0
6183,2010,49,13,0,0,0,0,0.0,0,0
6184,1934,2,,4,4,0,1,0.25,0,0
6184,1938,2,,0,0,0,0,0.0,0,0
6185,2010,61,2,0,0,0,0,0.0,0,0
6186,1994,3,20,6,4,0,0,0.0,1,0
6187,1958,12,3,2,2,0,0,0.0,0,0
6187,1962,12,14,1,1,0,0,0.0,0,0
6188,1998,43,14,1,0,0,0,0.0,0,0
6189,1986,1,20,2,0,0,0,0.0,0,0
6189,1990,1,10,3,0,0,0,0.0,0,0
6190,1958,6,14,0,0,0,0,0.0,0,0
6191,1934,18,,1,1,0,0,0.0,0,0
6192,1966,1,19,1,1,0,0,0.0,0,0
6193,1950,5,,1,1,0,0,0.0,0,0
6194,2002,9,9,3,3,0,0,0.0,1,0
6195,2014,20,5,3,3,0,0,0.0,2,0
6196,1962,9,21,0,0,0,0,0.0,0,0
6196,1966,9,19,2,2,0,0,0.0,1,1
6197,1962,28,9,1,1,0,0,0.0,0,0
6198,1974,9,20,0,0,0,0,0.0,0,0
6199,1958,22,15,0,0,0,0,0.0,0,0
6200,2010,9,23,0,0,0,0,0.0,0,0
6200,2014,9,23,0,0,0,0,0.0,0,0
6201,2010,1,15,0,0,0,0,0.0,0,0
6201,2014,1,3,6,6,6,1,0.17,3,0
6202,2002,7,13,0,0,0,0,0.0,0,0
6202,2006,7,13,1,1,0,0,0.0,0,0
6203,2006,17,11,7,3,0,1,0.14,0,0
6203,2010,17,11,4,2,0,1,0.25,0,0
6204,1966,4,9,0,0,0,0,0.0,0,0
6205,1994,4,14,4,4,0,0,0.0,0,0
6205,1998,4,8,5,4,4,0,0.0,1,0
6205,2002,4,14,2,2,0,0,0.0,1,0
6206,1966,33,21,1,1,0,0,0.0,0,0
6206,1970,33,1,2,2,0,0,0.0,0,0
6206,1974,33,22,0,0,0,0,0.0,0,0
6207,2002,56,1,2,2,0,0,0.0,0,0
6208,1998,27,20,6,6,0,0,0.0,3,0
6208,2002,27,20,2,1,0,0,0.0,0,0
6208,2006,27,7,3,3,0,0,0.0,0,1
6209,1998,31,14,1,1,0,0,0.0,0,0
6210,1966,17,11,6,6,0,1,0.17,0,0
6211,1966,7,20,2,2,0,0,0.0,0,0
6212,1990,4,20,7,7,0,0,0.0,1,0
6213,1934,14,,0,0,0,0,0.0,0,0
6214,2002,14,6,4,3,0,0,0.0,0,0
6215,1986,25,14,1,0,0,0,0.0,0,0
6216,1982,61,18,0,0,0,0,0.0,0,0
6217,1958,10,9,5,5,0,4,0.8,0,0
6218,1958,11,9,5,5,4,1,0.2,0,0
6219,1958,39,9,0,0,0,0,0.0,0,0
6220,1998,60,6,3,3,0,0,0.0,0,0
6221,1938,18,,2,2,0,0,0.0,0,0
6222,2002,27,3,3,3,0,0,0.0,1,0
6222,2006,27,3,3,3,0,0,0.0,0,1
6223,1998,60,19,3,3,0,0,0.0,0,0
6224,2002,6,4,4,3,0,0,0.0,0,0
6225,1934,19,,3,3,0,1,0.33,0,0
6226,2014,42,21,1,0,0,0,0.0,0,0
6227,2006,18,7,1,0,0,0,0.0,0,0
6228,1958,16,3,4,4,0,0,0.0,0,0
6228,1962,16,6,4,4,0,0,0.0,0,0
6228,1966,16,6,4,4,4,0,0.0,0,0
6229,1986,33,2,4,3,0,1,0.25,0,0
6229,1994,33,10,7,6,0,1,0.14,1,0
6230,2014,3,12,1,1,0,0,0.0,0,0
6231,2014,7,18,4,2,0,1,0.25,0,0
6232,1986,25,2,2,1,0,0,0.0,0,0
6233,1962,3,10,2,2,0,0,0.0,0,0
6234,1978,7,19,3,2,0,0,0.0,1,0
6234,1982,7,19,7,4,0,2,0.29,0,0
6235,1938,10,,0,0,0,0,0.0,0,0
6236,1978,10,10,3,3,0,1,0.33,0,0
6237,1962,12,11,5,5,0,1,0.2,0,0
6238,1950,10,,3,3,0,0,0.0,0,0
6238,1958,10,11,6,6,0,1,0.17,0,0
6239,2006,46,8,0,0,0,0,0.0,0,0
6240,1938,2,,1,1,0,0,0.0,0,0
6241,1982,15,6,0,0,0,0,0.0,0,0
6242,2010,55,3,4,4,0,0,0.0,1,0
6243,1990,18,10,5,5,0,5,1.0,1,0
6244,1958,6,6,4,4,0,0,0.0,0,0
6245,1990,38,15,0,0,0,0,0.0,0,0
6246,2014,41,13,4,3,0,2,0.5,0,0
6247,1970,44,5,3,3,0,0,0.0,0,0
6248,1982,12,8,3,3,0,0,0.0,1,0
6249,1930,23,,0,0,0,0,0.0,0,0
6250,2014,6,12,1,1,0,0,0.0,0,0
6251,1934,14,,1,1,0,0,0.0,0,0
6251,1938,14,,0,0,0,0,0.0,0,0
6252,2010,61,9,3,3,0,1,0.33,0,0
6253,2002,11,4,2,2,0,0,0.0,1,0
6254,1994,14,5,4,3,0,0,0.0,1,0
6255,1934,19,,4,4,2,0,0.0,0,0
6256,1934,8,,1,1,0,1,1.0,0,0
6256,1938,8,,1,1,0,0,0.0,0,0
6257,1958,6,19,0,0,0,0,0.0,0,0
6258,2010,61,19,3,3,0,0,0.0,1,0
6259,2006,15,15,3,3,0,0,0.0,1,0
6260,1982,15,11,6,6,0,1,0.17,2,0
6260,1986,15,11,4,4,0,1,0.25,1,0
6261,2006,8,20,4,4,0,0,0.0,1,0
6261,2010,8,10,7,7,0,5,0.71,1,0
6261,2014,8,10,6,6,0,1,0.17,0,0
6262,1994,8,22,0,0,0,0,0.0,0,0
6263,2006,15,7,2,2,0,0,0.0,0,1
6264,1934,18,,4,4,0,0,0.0,0,0
6265,1986,17,18,0,0,0,0,0.0,0,0
6266,1974,20,18,1,1,0,0,0.0,0,0
6267,1938,57,,3,3,0,3,1.0,0,0
6268,1982,1,8,5,5,5,2,0.4,0,0
6268,1986,1,18,5,5,0,2,0.4,0,0
6269,2002,32,16,2,2,0,0,0.0,1,0
6270,1938,72,,1,1,0,0,0.0,0,0
6271,2002,35,23,0,0,0,0,0.0,0,0
6272,1962,33,14,2,2,0,1,0.5,0,0
6273,1966,4,15,4,4,0,0,0.0,1,0
6274,1998,45,6,3,1,0,0,0.0,0,0
6275,1950,21,,0,0,0,0,0.0,0,0
6276,1998,27,14,6,6,0,0,0.0,2,0
6276,2002,27,14,2,2,0,0,0.0,0,0
6277,1934,5,,0,0,0,0,0.0,0,0
6278,1982,7,20,6,6,0,1,0.17,1,0
6279,1990,65,11,1,0,0,0,0.0,0,0
6280,2002,29,8,3,3,0,0,0.0,1,0
6280,2006,29,8,3,3,0,0,0.0,1,0
6281,2002,11,5,3,3,0,0,0.0,2,0
6282,1998,45,20,3,1,0,0,0.0,0,0
6283,1962,16,5,4,4,0,1,0.25,0,0
6284,1998,35,3,3,3,0,0,0.0,0,0
6285,1934,16,,0,0,0,0,0.0,0,0
6286,1994,23,12,0,0,0,0,0.0,0,0
6286,1998,23,16,0,0,0,0,0.0,0,0
6287,2014,21,12,0,0,0,0,0.0,0,0
6288,1938,72,,1,1,0,0,0.0,0,0
6289,2014,26,9,3,3,0,1,0.33,1,0
6290,2002,14,9,4,0,0,1,0.25,0,0
6291,2010,31,6,1,1,0,0,0.0,0,0
6291,2014,31,6,2,2,0,0,0.0,0,1
6292,2002,26,22,7,7,0,1,0.14,1,0
6292,2006,26,22,1,1,0,0,0.0,0,0
6293,1994,31,3,2,2,0,0,0.0,0,1
6293,1998,31,4,3,3,0,0,0.0,2,1
6293,2002,31,4,3,3,3,0,0.0,1,0
6293,2010,31,4,1,0,0,0,0.0,0,0
6294,1990,31,22,0,0,0,0,0.0,0,0
6294,1994,31,22,1,1,0,0,0.0,1,0
6294,1998,31,1,3,3,0,0,0.0,0,0
6294,2002,31,16,0,0,0,0,0.0,0,0
6295,1994,23,16,4,4,0,0,0.0,0,0
6296,2002,25,1,4,4,0,0,0.0,0,0
6296,2010,25,1,3,3,0,0,0.0,1,0
6297,1930,37,,1,1,0,0,0.0,0,0
6298,1962,9,15,0,0,0,0,0.0,0,0
6299,1994,68,15,3,3,0,0,0.0,1,0
6300,2002,4,3,3,3,0,0,0.0,0,0
6300,2006,4,3,4,4,4,0,0.0,2,0
6301,1994,45,16,1,1,0,0,0.0,1,0
6302,1962,3,15,1,1,0,0,0.0,0,0
6303,2002,9,14,3,3,0,0,0.0,0,0
6304,1994,68,13,1,1,0,0,0.0,0,0
6305,1950,22,,0,0,0,0,0.0,0,0
6306,1938,57,,2,2,0,0,0.0,0,0
6307,1962,9,1,3,3,0,0,0.0,0,0
6307,1966,9,12,0,0,0,0,0.0,0,0
6308,1990,9,11,4,3,0,0,0.0,1,0
6309,1962,4,19,1,1,0,0,0.0,0,0
6310,1962,12,1,6,6,0,0,0.0,0,0
6311,1930,13,,1,1,0,0,0.0,0,0
6312,1970,37,20,4,2,0,0,0.0,0,0
6312,1978,37,20,4,0,0,0,0.0,0,0
6313,1982,20,10,2,1,0,0,0.0,0,0
6314,1978,13,22,2,1,0,0,0.0,0,0
6315,1998,52,15,3,3,0,1,0.33,1,0
6316,2014,41,15,3,2,0,0,0.0,0,0
6317,1986,44,21,3,0,0,0,0.0,0,0
6318,1978,30,18,1,1,0,0,0.0,0,0
6318,1982,30,4,3,3,2,1,0.33,1,0
6318,1986,30,4,2,2,2,0,0.0,0,0
6319,1998,6,6,2,1,0,0,0.0,0,0
6319,2002,6,16,0,0,0,0,0.0,0,0
6320,1954,9,18,1,1,0,0,0.0,0,0
6321,1950,23,,3,3,0,0,0.0,0,0
6322,1950,23,,2,2,0,0,0.0,0,0
6323,1930,37,,2,2,0,1,0.5,0,0
6324,1962,16,12,0,0,0,0,0.0,0,0
6324,1966,16,4,1,1,0,0,0.0,0,0
6325,1930,4,,1,1,0,0,0.0,0,0
6326,2014,59,4,3,3,3,0,0.0,1,0
6327,1954,12,15,0,0,0,0,0.0,0,0
6328,1974,48,14,6,6,0,1,0.17,2,0
6329,1990,12,3,5,5,0,0,0.0,0,0
6330,1930,12,,0,0,0,0,0.0,0,0
6331,2010,23,2,0,0,0,0,0.0,0,0
6332,1970,64,8,3,3,0,0,0.0,0,0
6333,1970,64,10,3,3,3,1,0.33,0,0
6334,1974,3,2,3,3,0,0,0.0,0,0
6335,2014,46,6,3,3,0,0,0.0,1,0
6336,2010,49,4,1,0,0,0,0.0,0,0
6337,1938,21,,3,3,0,0,0.0,0,0
6338,1962,6,1,4,4,0,0,0.0,0,0
6338,1966,6,12,0,0,0,0,0.0,0,0
6339,2006,21,17,1,1,0,0,0.0,1,0
6340,1974,4,17,2,2,0,0,0.0,0,0
6341,2010,7,17,1,1,0,0,0.0,0,0
6342,2006,27,2,3,3,0,1,0.33,1,0
6342,2014,27,11,3,3,3,0,0.0,0,0
6343,1930,4,,4,4,0,8,2.0,0,0
6344,1954,18,21,1,1,0,0,0.0,0,0
6344,1958,18,1,0,0,0,0,0.0,0,0
6345,1990,14,18,1,1,0,0,0.0,0,0
6345,1994,14,6,4,4,0,0,0.0,0,0
6345,1998,14,3,3,3,0,0,0.0,1,0
6346,1974,33,21,1,1,0,0,0.0,0,0
6347,2006,18,17,3,0,0,0,0.0,0,0
6348,1998,8,3,7,7,0,0,0.0,2,0
6349,1982,18,17,1,1,0,0,0.0,0,0
6350,1930,24,,1,1,0,1,1.0,0,0
6351,1994,24,20,0,0,0,0,0.0,0,0
6351,1998,24,19,2,0,0,0,0.0,0,0
6352,1998,24,1,0,0,0,0,0.0,0,0
6353,1998,27,13,7,7,0,1,0.14,3,0
6353,2002,27,13,2,0,0,0,0.0,0,0
6354,1954,6,2,3,3,0,0,0.0,0,0
6355,1950,12,,3,3,0,0,0.0,0,0
6355,1954,12,2,3,3,0,0,0.0,0,0
6356,1998,12,20,3,2,0,0,0.0,1,0
6356,2006,12,10,3,3,1,0,0.0,1,0
6356,2010,12,10,3,3,3,0,0.0,0,0
6357,1990,12,2,2,2,0,0,0.0,0,0
6358,1990,38,18,0,0,0,0,0.0,0,0
6359,1990,38,3,5,5,0,0,0.0,0,0
6359,1994,38,11,4,4,0,0,0.0,0,0
6359,2002,38,5,4,4,4,0,0.0,1,0
6360,1930,12,,3,3,0,0,0.0,0,0
